competence;id_agent;modulation
c-sf-logi-01;191;0
c-sf-logi-01;192;0
c-sf-logi-01;193;0
c-sf-logi-01;194;0
c-sf-logi-01;195;0
c-sf-logi-01;196;0
c-sf-logi-01;197;0
c-sf-logi-01;198;0
c-sf-logi-01;199;0
c-sf-logi-01;200;0
c-sf-logi-01;201;2
c-sf-logi-01;202;1
c-sf-logi-01;203;0
c-sf-logi-02;1 ;0
c-sf-logi-02;2;0
c-sf-logi-02;3;0
c-sf-logi-02;4;0
c-sf-logi-02;5;0
c-sf-logi-02;6;0
c-sf-logi-02;7;0
c-sf-logi-02;8;0
c-sf-logi-02;9;2,5
c-sf-logi-02;10;0
c-sf-logi-02;11;0
c-sf-logi-02;12;0
c-sf-logi-02;13;0
c-sf-logi-02;14;0
c-sf-logi-02;15;0
c-sf-logi-02;16;0
c-sf-logi-02;17;0
c-sf-logi-02;18;0
c-sf-logi-02;19;0
c-sf-logi-02;20;0
c-sf-logi-02;21;0
c-sf-logi-02;22;0
c-sf-logi-02;23;0
c-sf-logi-02;24;0
c-sf-logi-02;25;0
c-sf-logi-02;26;0
c-sf-logi-02;27;0
c-sf-logi-02;28;0
c-sf-logi-02;29;0
c-sf-logi-02;30;0
c-sf-logi-02;31;0
c-sf-logi-02;32;0
c-sf-logi-02;33;0
c-sf-logi-02;34;0
c-sf-logi-02;35;0
c-sf-logi-02;36;0
c-sf-logi-02;37;0
c-sf-logi-02;38;0
c-sf-logi-02;39;0
c-sf-logi-02;40;0
c-sf-logi-02;41;0
c-sf-logi-02;42;0
c-sf-logi-02;43;0
c-sf-logi-02;44;0
c-sf-logi-02;45;0
c-sf-logi-02;46;0
c-sf-logi-02;47;0
c-sf-logi-02;48;0
c-sf-logi-02;49;0
c-sf-logi-02;50;0
c-sf-logi-02;51;0
c-sf-logi-02;52;0
c-sf-logi-02;53;0
c-sf-logi-02;54;0
c-sf-logi-02;55;0
c-sf-logi-02;56;0
c-sf-logi-02;57;0
c-sf-logi-02;58;0
c-sf-logi-02;59;0
c-sf-logi-02;60;0
c-sf-logi-02;61;0
c-sf-logi-02;62;0
c-sf-logi-02;63;0
c-sf-logi-02;64;2,5
c-sf-logi-02;65;0
c-sf-logi-02;66;2,5
c-sf-logi-02;67;3,5
c-sf-logi-02;68;0
c-sf-logi-02;69;0
c-sf-logi-02;70;0
c-sf-logi-02;71;0
c-sf-logi-02;72;0
c-sf-logi-02;73;0
c-sf-logi-02;74;0
c-sf-logi-02;75;0
c-sf-logi-02;76;0
c-sf-logi-02;77;0
c-sf-logi-02;78;0
c-sf-logi-02;79;0
c-sf-logi-02;80;0
c-sf-logi-02;81;0
c-sf-logi-02;82;0
c-sf-logi-02;83;0
c-sf-logi-02;84;0
c-sf-logi-02;85;0
c-sf-logi-02;86;0
c-sf-logi-02;87;0
c-sf-logi-02;88;0
c-sf-logi-02;89;0
c-sf-logi-02;90;0
c-sf-logi-02;91;0
c-sf-logi-02;92;0
c-sf-logi-02;93;0
c-sf-logi-02;94;0
c-sf-logi-02;95;0
c-sf-logi-02;96;0
c-sf-logi-02;97;0
c-sf-logi-02;98;0
c-sf-logi-02;99;0
c-sf-logi-02;100;0
c-sf-logi-02;101;0
c-sf-logi-02;102;0
c-sf-logi-02;103;0
c-sf-logi-02;104;0
c-sf-logi-02;105;0
c-sf-logi-02;106;0
c-sf-logi-02;107;0
c-sf-logi-02;108;0
c-sf-logi-02;109;0
c-sf-logi-02;110;0
c-sf-logi-02;111;0
c-sf-logi-02;112;0
c-sf-logi-02;113;0
c-sf-logi-02;114;0
c-sf-logi-02;115;0
c-sf-logi-02;116;0
c-sf-logi-02;117;0
c-sf-logi-02;118;0
c-sf-logi-02;119;0
c-sf-logi-02;120;0
c-sf-logi-02;121;0
c-sf-logi-02;122;0
c-sf-logi-02;123;0
c-sf-logi-02;124;0
c-sf-logi-02;125;0
c-sf-logi-02;126;0
c-sf-logi-02;127;0
c-sf-logi-02;128;0
c-sf-logi-02;129;0
c-sf-logi-02;130;0
c-sf-logi-02;131;0
c-sf-logi-02;132;0
c-sf-logi-02;133;0
c-sf-logi-02;134;0
c-sf-logi-02;135;0
c-sf-logi-02;136;0
c-sf-logi-02;137;0
c-sf-logi-02;138;0
c-sf-logi-02;139;0
c-sf-logi-02;140;0
c-sf-logi-02;141;0
c-sf-logi-02;142;0
c-sf-logi-02;143;0
c-sf-logi-02;144;0
c-sf-logi-02;145;0
c-sf-logi-02;146;0
c-sf-logi-02;147;0
c-sf-logi-02;148;0
c-sf-logi-02;149;0
c-sf-logi-02;150;0
c-sf-logi-02;151;0
c-sf-logi-02;152;0
c-sf-logi-02;153;0
c-sf-logi-02;154;0
c-sf-logi-02;155;0
c-sf-logi-02;156;0
c-sf-logi-02;157;2
c-sf-logi-02;158;0
c-sf-logi-02;159;0
c-sf-logi-02;160;0
c-sf-logi-02;161;0
c-sf-logi-02;162;0
c-sf-logi-02;163;0
c-sf-logi-02;164;0
c-sf-logi-02;165;0
c-sf-logi-02;166;0
c-sf-logi-02;167;0
c-sf-logi-02;168;0
c-sf-logi-02;169;0
c-sf-logi-02;170;0
c-sf-logi-02;171;0
c-sf-logi-02;172;0
c-sf-logi-02;173;0
c-sf-logi-02;174;0
c-sf-logi-02;175;0
c-sf-logi-02;176;0
c-sf-logi-02;177;0
c-sf-logi-02;178;0
c-sf-logi-02;179;0
c-sf-logi-02;180;0
c-sf-logi-02;181;0
c-sf-logi-02;182;0
c-sf-logi-02;183;0
c-sf-logi-02;184;0
c-sf-logi-02;185;0
c-sf-logi-02;186;0
c-sf-logi-02;187;0
c-sf-logi-02;188;0
c-sf-logi-02;189;0
c-sf-logi-02;190;0
c-sf-logi-02;191;0
c-sf-logi-02;192;0
c-sf-logi-02;193;0
c-sf-logi-02;194;0
c-sf-logi-02;195;0
c-sf-logi-02;196;0
c-sf-logi-02;197;0
c-sf-logi-02;198;0
c-sf-logi-02;199;0
c-sf-logi-02;200;0
c-sf-logi-02;201;3,5
c-sf-logi-02;202;0
c-sf-logi-02;203;0
c-sf-logi-03;1 ;0
c-sf-logi-03;2;0
c-sf-logi-03;3;0
c-sf-logi-03;4;0
c-sf-logi-03;5;0
c-sf-logi-03;6;0
c-sf-logi-03;7;0
c-sf-logi-03;8;0
c-sf-logi-03;9;0
c-sf-logi-03;10;0
c-sf-logi-03;11;0
c-sf-logi-03;12;0
c-sf-logi-03;13;0
c-sf-logi-03;14;0
c-sf-logi-03;15;0
c-sf-logi-03;16;0
c-sf-logi-03;17;0
c-sf-logi-03;18;0
c-sf-logi-03;19;0
c-sf-logi-03;20;0
c-sf-logi-03;21;0
c-sf-logi-03;22;0
c-sf-logi-03;23;0
c-sf-logi-03;24;0
c-sf-logi-03;25;0
c-sf-logi-03;26;0
c-sf-logi-03;27;0
c-sf-logi-03;28;0
c-sf-logi-03;29;0
c-sf-logi-03;30;0
c-sf-logi-03;31;0
c-sf-logi-03;32;0
c-sf-logi-03;33;0
c-sf-logi-03;34;0
c-sf-logi-03;35;0
c-sf-logi-03;36;0
c-sf-logi-03;37;0
c-sf-logi-03;38;0
c-sf-logi-03;39;0
c-sf-logi-03;40;0
c-sf-logi-03;41;0
c-sf-logi-03;42;0
c-sf-logi-03;43;0
c-sf-logi-03;44;0
c-sf-logi-03;45;0
c-sf-logi-03;46;0
c-sf-logi-03;47;0
c-sf-logi-03;48;0
c-sf-logi-03;49;0
c-sf-logi-03;50;0
c-sf-logi-03;51;0
c-sf-logi-03;52;0
c-sf-logi-03;53;0
c-sf-logi-03;54;0
c-sf-logi-03;55;0
c-sf-logi-03;56;0
c-sf-logi-03;57;0
c-sf-logi-03;58;0
c-sf-logi-03;59;0
c-sf-logi-03;60;0
c-sf-logi-03;61;0
c-sf-logi-03;62;0
c-sf-logi-03;63;0
c-sf-logi-03;64;3
c-sf-logi-03;65;0
c-sf-logi-03;66;0
c-sf-logi-03;67;2,5
c-sf-logi-03;68;0
c-sf-logi-03;69;0
c-sf-logi-03;70;0
c-sf-logi-03;71;0
c-sf-logi-03;72;0
c-sf-logi-03;73;0
c-sf-logi-03;74;0
c-sf-logi-03;75;0
c-sf-logi-03;76;0
c-sf-logi-03;77;0
c-sf-logi-03;78;0
c-sf-logi-03;79;0
c-sf-logi-03;80;0
c-sf-logi-03;81;0
c-sf-logi-03;82;0
c-sf-logi-03;83;0
c-sf-logi-03;84;0
c-sf-logi-03;85;0
c-sf-logi-03;86;0
c-sf-logi-03;87;0
c-sf-logi-03;88;0
c-sf-logi-03;89;0
c-sf-logi-03;90;0
c-sf-logi-03;91;0
c-sf-logi-03;92;0
c-sf-logi-03;93;0
c-sf-logi-03;94;0
c-sf-logi-03;95;0
c-sf-logi-03;96;0
c-sf-logi-03;97;0
c-sf-logi-03;98;0
c-sf-logi-03;99;0
c-sf-logi-03;100;0
c-sf-logi-03;101;0
c-sf-logi-03;102;0
c-sf-logi-03;103;0
c-sf-logi-03;104;0
c-sf-logi-03;105;0
c-sf-logi-03;106;0
c-sf-logi-03;107;0
c-sf-logi-03;108;0
c-sf-logi-03;109;0
c-sf-logi-03;110;0
c-sf-logi-03;111;0
c-sf-logi-03;112;0
c-sf-logi-03;113;0
c-sf-logi-03;114;0
c-sf-logi-03;115;0
c-sf-logi-03;116;0
c-sf-logi-03;117;0
c-sf-logi-03;118;0
c-sf-logi-03;119;0
c-sf-logi-03;120;0
c-sf-logi-03;121;0
c-sf-logi-03;122;0
c-sf-logi-03;123;0
c-sf-logi-03;124;0
c-sf-logi-03;125;0
c-sf-logi-03;126;0
c-sf-logi-03;127;0
c-sf-logi-03;128;0
c-sf-logi-03;129;0
c-sf-logi-03;130;0
c-sf-logi-03;131;0
c-sf-logi-03;132;0
c-sf-logi-03;133;0
c-sf-logi-03;134;0
c-sf-logi-03;135;0
c-sf-logi-03;136;0
c-sf-logi-03;137;0
c-sf-logi-03;138;0
c-sf-logi-03;139;0
c-sf-logi-03;140;0
c-sf-logi-03;141;0
c-sf-logi-03;142;0
c-sf-logi-03;143;0
c-sf-logi-03;144;0
c-sf-logi-03;145;0
c-sf-logi-03;146;0
c-sf-logi-03;147;0
c-sf-logi-03;148;0
c-sf-logi-03;149;0
c-sf-logi-03;150;0
c-sf-logi-03;151;0
c-sf-logi-03;152;0
c-sf-logi-03;153;0
c-sf-logi-03;154;0
c-sf-logi-03;155;0
c-sf-logi-03;156;0
c-sf-logi-03;157;0
c-sf-logi-03;158;0
c-sf-logi-03;159;0
c-sf-logi-03;160;0
c-sf-logi-03;161;0
c-sf-logi-03;162;0
c-sf-logi-03;163;0
c-sf-logi-03;164;0
c-sf-logi-03;165;0
c-sf-logi-03;166;0
c-sf-logi-03;167;0
c-sf-logi-03;168;0
c-sf-logi-03;169;0
c-sf-logi-03;170;0
c-sf-logi-03;171;0
c-sf-logi-03;172;0
c-sf-logi-03;173;0
c-sf-logi-03;174;0
c-sf-logi-03;175;0
c-sf-logi-03;176;0
c-sf-logi-03;177;0
c-sf-logi-03;178;0
c-sf-logi-03;179;0
c-sf-logi-03;180;0
c-sf-logi-03;181;0
c-sf-logi-03;182;0
c-sf-logi-03;183;0
c-sf-logi-03;184;0
c-sf-logi-03;185;0
c-sf-logi-03;186;0
c-sf-logi-03;187;0
c-sf-logi-03;188;0
c-sf-logi-03;189;0
c-sf-logi-03;190;0
c-sf-logi-03;191;0
c-sf-logi-03;192;0
c-sf-logi-03;193;0
c-sf-logi-03;194;0
c-sf-logi-03;195;0
c-sf-logi-03;196;0
c-sf-logi-03;197;0
c-sf-logi-03;198;0
c-sf-logi-03;199;0
c-sf-logi-03;200;0
c-sf-logi-03;201;2,5
c-sf-logi-03;202;0
c-sf-logi-03;203;0
c-sf-logi-04;1 ;0
c-sf-logi-04;2;0
c-sf-logi-04;3;0
c-sf-logi-04;4;0
c-sf-logi-04;5;0
c-sf-logi-04;6;0
c-sf-logi-04;7;0
c-sf-logi-04;8;0
c-sf-logi-04;9;0
c-sf-logi-04;10;0
c-sf-logi-04;11;0
c-sf-logi-04;12;0
c-sf-logi-04;13;0
c-sf-logi-04;14;0
c-sf-logi-04;15;0
c-sf-logi-04;16;0
c-sf-logi-04;17;0
c-sf-logi-04;18;0
c-sf-logi-04;19;0
c-sf-logi-04;20;0
c-sf-logi-04;21;0
c-sf-logi-04;22;0
c-sf-logi-04;23;0
c-sf-logi-04;24;0
c-sf-logi-04;25;0
c-sf-logi-04;26;0
c-sf-logi-04;27;0
c-sf-logi-04;28;0
c-sf-logi-04;29;0
c-sf-logi-04;30;0
c-sf-logi-04;31;0
c-sf-logi-04;32;0
c-sf-logi-04;33;0
c-sf-logi-04;34;0
c-sf-logi-04;35;0
c-sf-logi-04;36;0
c-sf-logi-04;37;0
c-sf-logi-04;38;0
c-sf-logi-04;39;0
c-sf-logi-04;40;0
c-sf-logi-04;41;0
c-sf-logi-04;42;0
c-sf-logi-04;43;0
c-sf-logi-04;44;0
c-sf-logi-04;45;0
c-sf-logi-04;46;0
c-sf-logi-04;47;0
c-sf-logi-04;48;0
c-sf-logi-04;49;0
c-sf-logi-04;50;0
c-sf-logi-04;51;0
c-sf-logi-04;52;0
c-sf-logi-04;53;0
c-sf-logi-04;54;0
c-sf-logi-04;55;0
c-sf-logi-04;56;0
c-sf-logi-04;57;0
c-sf-logi-04;58;0
c-sf-logi-04;59;0
c-sf-logi-04;60;0
c-sf-logi-04;61;0
c-sf-logi-04;62;0
c-sf-logi-04;63;0
c-sf-logi-04;64;0
c-sf-logi-04;65;0
c-sf-logi-04;66;0
c-sf-logi-04;67;0
c-sf-logi-04;68;0
c-sf-logi-04;69;0
c-sf-logi-04;70;0
c-sf-logi-04;71;0
c-sf-logi-04;72;0
c-sf-logi-04;73;0
c-sf-logi-04;74;0
c-sf-logi-04;75;0
c-sf-logi-04;76;0
c-sf-logi-04;77;0
c-sf-logi-04;78;0
c-sf-logi-04;79;0
c-sf-logi-04;80;0
c-sf-logi-04;81;0
c-sf-logi-04;82;0
c-sf-logi-04;83;0
c-sf-logi-04;84;0
c-sf-logi-04;85;0
c-sf-logi-04;86;0
c-sf-logi-04;87;0
c-sf-logi-04;88;0
c-sf-logi-04;89;0
c-sf-logi-04;90;0
c-sf-logi-04;91;0
c-sf-logi-04;92;0
c-sf-logi-04;93;0
c-sf-logi-04;94;0
c-sf-logi-04;95;0
c-sf-logi-04;96;0
c-sf-logi-04;97;0
c-sf-logi-04;98;0
c-sf-logi-04;99;0
c-sf-logi-04;100;0
c-sf-logi-04;101;0
c-sf-logi-04;102;0
c-sf-logi-04;103;0
c-sf-logi-04;104;0
c-sf-logi-04;105;0
c-sf-logi-04;106;0
c-sf-logi-04;107;0
c-sf-logi-04;108;0
c-sf-logi-04;109;0
c-sf-logi-04;110;0
c-sf-logi-04;111;0
c-sf-logi-04;112;0
c-sf-logi-04;113;0
c-sf-logi-04;114;0
c-sf-logi-04;115;0
c-sf-logi-04;116;0
c-sf-logi-04;117;0
c-sf-logi-04;118;0
c-sf-logi-04;119;0
c-sf-logi-04;120;0
c-sf-logi-04;121;0
c-sf-logi-04;122;0
c-sf-logi-04;123;0
c-sf-logi-04;124;0
c-sf-logi-04;125;0
c-sf-logi-04;126;0
c-sf-logi-04;127;0
c-sf-logi-04;128;0
c-sf-logi-04;129;0
c-sf-logi-04;130;0
c-sf-logi-04;131;0
c-sf-logi-04;132;0
c-sf-logi-04;133;0
c-sf-logi-04;134;0
c-sf-logi-04;135;0
c-sf-logi-04;136;0
c-sf-logi-04;137;0
c-sf-logi-04;138;0
c-sf-logi-04;139;0
c-sf-logi-04;140;0
c-sf-logi-04;141;0
c-sf-logi-04;142;0
c-sf-logi-04;143;0
c-sf-logi-04;144;0
c-sf-logi-04;145;0
c-sf-logi-04;146;0
c-sf-logi-04;147;0
c-sf-logi-04;148;0
c-sf-logi-04;149;0
c-sf-logi-04;150;0
c-sf-logi-04;151;0
c-sf-logi-04;152;0
c-sf-logi-04;153;0
c-sf-logi-04;154;0
c-sf-logi-04;155;0
c-sf-logi-04;156;0
c-sf-logi-04;157;0
c-sf-logi-04;158;0
c-sf-logi-04;159;0
c-sf-logi-04;160;0
c-sf-logi-04;161;0
c-sf-logi-04;162;0
c-sf-logi-04;163;0
c-sf-logi-04;164;0
c-sf-logi-04;165;0
c-sf-logi-04;166;0
c-sf-logi-04;167;0
c-sf-logi-04;168;0
c-sf-logi-04;169;0
c-sf-logi-04;170;0
c-sf-logi-04;171;0
c-sf-logi-04;172;0
c-sf-logi-04;173;0
c-sf-logi-04;174;0
c-sf-logi-04;175;0
c-sf-logi-04;176;0
c-sf-logi-04;177;0
c-sf-logi-04;178;0
c-sf-logi-04;179;0
c-sf-logi-04;180;0
c-sf-logi-04;181;0
c-sf-logi-04;182;0
c-sf-logi-04;183;0
c-sf-logi-04;184;0
c-sf-logi-04;185;0
c-sf-logi-04;186;0
c-sf-logi-04;187;0
c-sf-logi-04;188;0
c-sf-logi-04;189;0
c-sf-logi-04;190;0
c-sf-logi-04;191;0
c-sf-logi-04;192;0
c-sf-logi-04;193;0
c-sf-logi-04;194;0
c-sf-logi-04;195;0
c-sf-logi-04;196;0
c-sf-logi-04;197;0
c-sf-logi-04;198;0
c-sf-logi-04;199;0
c-sf-logi-04;200;0
c-sf-logi-04;201;3
c-sf-logi-04;202;0
c-sf-logi-04;203;0
c-sf-logi-05;1 ;0
c-sf-logi-05;2;0
c-sf-logi-05;3;0
c-sf-logi-05;4;0
c-sf-logi-05;5;0
c-sf-logi-05;6;0
c-sf-logi-05;7;0
c-sf-logi-05;8;0
c-sf-logi-05;9;0
c-sf-logi-05;10;0
c-sf-logi-05;11;0
c-sf-logi-05;12;0
c-sf-logi-05;13;0
c-sf-logi-05;14;0
c-sf-logi-05;15;0
c-sf-logi-05;16;0
c-sf-logi-05;17;0
c-sf-logi-05;18;0
c-sf-logi-05;19;0
c-sf-logi-05;20;0
c-sf-logi-05;21;0
c-sf-logi-05;22;0
c-sf-logi-05;23;0
c-sf-logi-05;24;0
c-sf-logi-05;25;0
c-sf-logi-05;26;0
c-sf-logi-05;27;0
c-sf-logi-05;28;0
c-sf-logi-05;29;0
c-sf-logi-05;30;0
c-sf-logi-05;31;0
c-sf-logi-05;32;0
c-sf-logi-05;33;0
c-sf-logi-05;34;0
c-sf-logi-05;35;0
c-sf-logi-05;36;0
c-sf-logi-05;37;0
c-sf-logi-05;38;0
c-sf-logi-05;39;0
c-sf-logi-05;40;0
c-sf-logi-05;41;0
c-sf-logi-05;42;0
c-sf-logi-05;43;0
c-sf-logi-05;44;0
c-sf-logi-05;45;0
c-sf-logi-05;46;0
c-sf-logi-05;47;0
c-sf-logi-05;48;0
c-sf-logi-05;49;0
c-sf-logi-05;50;0
c-sf-logi-05;51;0
c-sf-logi-05;52;0
c-sf-logi-05;53;0
c-sf-logi-05;54;0
c-sf-logi-05;55;0
c-sf-logi-05;56;0
c-sf-logi-05;57;0
c-sf-logi-05;58;0
c-sf-logi-05;59;0
c-sf-logi-05;60;0
c-sf-logi-05;61;0
c-sf-logi-05;62;0
c-sf-logi-05;63;0
c-sf-logi-05;64;0
c-sf-logi-05;65;0
c-sf-logi-05;66;0
c-sf-logi-05;67;0
c-sf-logi-05;68;0
c-sf-logi-05;69;0
c-sf-logi-05;70;0
c-sf-logi-05;71;0
c-sf-logi-05;72;0
c-sf-logi-05;73;0
c-sf-logi-05;74;0
c-sf-logi-05;75;0
c-sf-logi-05;76;0
c-sf-logi-05;77;0
c-sf-logi-05;78;0
c-sf-logi-05;79;0
c-sf-logi-05;80;0
c-sf-logi-05;81;0
c-sf-logi-05;82;0
c-sf-logi-05;83;0
c-sf-logi-05;84;0
c-sf-logi-05;85;0
c-sf-logi-05;86;0
c-sf-logi-05;87;0
c-sf-logi-05;88;0
c-sf-logi-05;89;0
c-sf-logi-05;90;0
c-sf-logi-05;91;0
c-sf-logi-05;92;0
c-sf-logi-05;93;0
c-sf-logi-05;94;0
c-sf-logi-05;95;0
c-sf-logi-05;96;0
c-sf-logi-05;97;0
c-sf-logi-05;98;0
c-sf-logi-05;99;0
c-sf-logi-05;100;0
c-sf-logi-05;101;0
c-sf-logi-05;102;0
c-sf-logi-05;103;0
c-sf-logi-05;104;0
c-sf-logi-05;105;0
c-sf-logi-05;106;0
c-sf-logi-05;107;0
c-sf-logi-05;108;0
c-sf-logi-05;109;0
c-sf-logi-05;110;0
c-sf-logi-05;111;0
c-sf-logi-05;112;0
c-sf-logi-05;113;0
c-sf-logi-05;114;0
c-sf-logi-05;115;0
c-sf-logi-05;116;0
c-sf-logi-05;117;0
c-sf-logi-05;118;0
c-sf-logi-05;119;0
c-sf-logi-05;120;0
c-sf-logi-05;121;0
c-sf-logi-05;122;0
c-sf-logi-05;123;0
c-sf-logi-05;124;0
c-sf-logi-05;125;0
c-sf-logi-05;126;0
c-sf-logi-05;127;0
c-sf-logi-05;128;0
c-sf-logi-05;129;0
c-sf-logi-05;130;0
c-sf-logi-05;131;0
c-sf-logi-05;132;0
c-sf-logi-05;133;0
c-sf-logi-05;134;0
c-sf-logi-05;135;0
c-sf-logi-05;136;0
c-sf-logi-05;137;0
c-sf-logi-05;138;0
c-sf-logi-05;139;0
c-sf-logi-05;140;0
c-sf-logi-05;141;0
c-sf-logi-05;142;0
c-sf-logi-05;143;0
c-sf-logi-05;144;0
c-sf-logi-05;145;0
c-sf-logi-05;146;0
c-sf-logi-05;147;0
c-sf-logi-05;148;0
c-sf-logi-05;149;0
c-sf-logi-05;150;0
c-sf-logi-05;151;0
c-sf-logi-05;152;0
c-sf-logi-05;153;0
c-sf-logi-05;154;0
c-sf-logi-05;155;0
c-sf-logi-05;156;0
c-sf-logi-05;157;0
c-sf-logi-05;158;0
c-sf-logi-05;159;0
c-sf-logi-05;160;0
c-sf-logi-05;161;0
c-sf-logi-05;162;0
c-sf-logi-05;163;0
c-sf-logi-05;164;0
c-sf-logi-05;165;0
c-sf-logi-05;166;0
c-sf-logi-05;167;0
c-sf-logi-05;168;0
c-sf-logi-05;169;0
c-sf-logi-05;170;0
c-sf-logi-05;171;0
c-sf-logi-05;172;0
c-sf-logi-05;173;0
c-sf-logi-05;174;0
c-sf-logi-05;175;0
c-sf-logi-05;176;0
c-sf-logi-05;177;0
c-sf-logi-05;178;0
c-sf-logi-05;179;0
c-sf-logi-05;180;0
c-sf-logi-05;181;0
c-sf-logi-05;182;0
c-sf-logi-05;183;0
c-sf-logi-05;184;0
c-sf-logi-05;185;0
c-sf-logi-05;186;0
c-sf-logi-05;187;0
c-sf-logi-05;188;0
c-sf-logi-05;189;0
c-sf-logi-05;190;0
c-sf-logi-05;191;0
c-sf-logi-05;192;0
c-sf-logi-05;193;0
c-sf-logi-05;194;0
c-sf-logi-05;195;0
c-sf-logi-05;196;0
c-sf-logi-05;197;0
c-sf-logi-05;198;0
c-sf-logi-05;199;0
c-sf-logi-05;200;0
c-sf-logi-05;201;3
c-sf-logi-05;202;0
c-sf-logi-05;203;0
c-sf-logi-06;1 ;0
c-sf-logi-06;2;0
c-sf-logi-06;3;0
c-sf-logi-06;4;0
c-sf-logi-06;5;0
c-sf-logi-06;6;0
c-sf-logi-06;7;0
c-sf-logi-06;8;0
c-sf-logi-06;9;0
c-sf-logi-06;10;0
c-sf-logi-06;11;0
c-sf-logi-06;12;0
c-sf-logi-06;13;0
c-sf-logi-06;14;0
c-sf-logi-06;15;0
c-sf-logi-06;16;0
c-sf-logi-06;17;0
c-sf-logi-06;18;0
c-sf-logi-06;19;0
c-sf-logi-06;20;0
c-sf-logi-06;21;0
c-sf-logi-06;22;0
c-sf-logi-06;23;0
c-sf-logi-06;24;0
c-sf-logi-06;25;0
c-sf-logi-06;26;0
c-sf-logi-06;27;0
c-sf-logi-06;28;0
c-sf-logi-06;29;0
c-sf-logi-06;30;0
c-sf-logi-06;31;0
c-sf-logi-06;32;0
c-sf-logi-06;33;0
c-sf-logi-06;34;0
c-sf-logi-06;35;0
c-sf-logi-06;36;0
c-sf-logi-06;37;0
c-sf-logi-06;38;0
c-sf-logi-06;39;0
c-sf-logi-06;40;0
c-sf-logi-06;41;0
c-sf-logi-06;42;0
c-sf-logi-06;43;0
c-sf-logi-06;44;0
c-sf-logi-06;45;0
c-sf-logi-06;46;0
c-sf-logi-06;47;0
c-sf-logi-06;48;0
c-sf-logi-06;49;0
c-sf-logi-06;50;0
c-sf-logi-06;51;0
c-sf-logi-06;52;0
c-sf-logi-06;53;0
c-sf-logi-06;54;0
c-sf-logi-06;55;0
c-sf-logi-06;56;0
c-sf-logi-06;57;0
c-sf-logi-06;58;0
c-sf-logi-06;59;0
c-sf-logi-06;60;0
c-sf-logi-06;61;0
c-sf-logi-06;62;0
c-sf-logi-06;63;0
c-sf-logi-06;64;0
c-sf-logi-06;65;0
c-sf-logi-06;66;0
c-sf-logi-06;67;3
c-sf-logi-06;68;0
c-sf-logi-06;69;0
c-sf-logi-06;70;0
c-sf-logi-06;71;0
c-sf-logi-06;72;0
c-sf-logi-06;73;0
c-sf-logi-06;74;0
c-sf-logi-06;75;0
c-sf-logi-06;76;0
c-sf-logi-06;77;0
c-sf-logi-06;78;0
c-sf-logi-06;79;0
c-sf-logi-06;80;0
c-sf-logi-06;81;0
c-sf-logi-06;82;0
c-sf-logi-06;83;0
c-sf-logi-06;84;0
c-sf-logi-06;85;0
c-sf-logi-06;86;0
c-sf-logi-06;87;0
c-sf-logi-06;88;0
c-sf-logi-06;89;0
c-sf-logi-06;90;0
c-sf-logi-06;91;0
c-sf-logi-06;92;0
c-sf-logi-06;93;0
c-sf-logi-06;94;0
c-sf-logi-06;95;0
c-sf-logi-06;96;0
c-sf-logi-06;97;0
c-sf-logi-06;98;0
c-sf-logi-06;99;0
c-sf-logi-06;100;0
c-sf-logi-06;101;0
c-sf-logi-06;102;0
c-sf-logi-06;103;0
c-sf-logi-06;104;0
c-sf-logi-06;105;0
c-sf-logi-06;106;0
c-sf-logi-06;107;0
c-sf-logi-06;108;0
c-sf-logi-06;109;0
c-sf-logi-06;110;0
c-sf-logi-06;111;0
c-sf-logi-06;112;0
c-sf-logi-06;113;0
c-sf-logi-06;114;0
c-sf-logi-06;115;0
c-sf-logi-06;116;0
c-sf-logi-06;117;0
c-sf-logi-06;118;0
c-sf-logi-06;119;0
c-sf-logi-06;120;0
c-sf-logi-06;121;0
c-sf-logi-06;122;0
c-sf-logi-06;123;0
c-sf-logi-06;124;0
c-sf-logi-06;125;0
c-sf-logi-06;126;0
c-sf-logi-06;127;0
c-sf-logi-06;128;0
c-sf-logi-06;129;0
c-sf-logi-06;130;0
c-sf-logi-06;131;0
c-sf-logi-06;132;0
c-sf-logi-06;133;0
c-sf-logi-06;134;0
c-sf-logi-06;135;0
c-sf-logi-06;136;0
c-sf-logi-06;137;0
c-sf-logi-06;138;0
c-sf-logi-06;139;0
c-sf-logi-06;140;0
c-sf-logi-06;141;0
c-sf-logi-06;142;0
c-sf-logi-06;143;0
c-sf-logi-06;144;0
c-sf-logi-06;145;0
c-sf-logi-06;146;0
c-sf-logi-06;147;0
c-sf-logi-06;148;0
c-sf-logi-06;149;0
c-sf-logi-06;150;0
c-sf-logi-06;151;0
c-sf-logi-06;152;0
c-sf-logi-06;153;0
c-sf-logi-06;154;0
c-sf-logi-06;155;0
c-sf-logi-06;156;0
c-sf-logi-06;157;0
c-sf-logi-06;158;0
c-sf-logi-06;159;0
c-sf-logi-06;160;0
c-sf-logi-06;161;0
c-sf-logi-06;162;0
c-sf-logi-06;163;0
c-sf-logi-06;164;0
c-sf-logi-06;165;0
c-sf-logi-06;166;0
c-sf-logi-06;167;0
c-sf-logi-06;168;0
c-sf-logi-06;169;0
c-sf-logi-06;170;0
c-sf-logi-06;171;0
c-sf-logi-06;172;0
